x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
0.0765202,-0.24383883,-0.37094337,0.0006426424,0.46593627,0.10429457,0.1375785,-0.056161538,-0.673704,-0.117712334,-0.20023215,-0.15156013,0.006362699,0.010283217,-0.24457541,0.15778612,-0.057099,-0.15556177,0.12362674,0.16549966,0.19664267,-0.1398125,0.16063815,-0.08886209,-0.13482034,-0.22794113,-0.15836883,-0.24449024,0.2946606,0.08354846,0.0035334453,0.23669267,-0.020897679,0.24461976,0.041892767,0.26575273,-0.4175548,0.037931472,-0.18211901,0.14200503,-0.06995806,0.021312851,-0.15507795,0.2904246,-0.12059793,-0.21696253,-0.1508892,-0.23581997,-0.016248405,-0.105924666,-0.13726546,-0.07045889,-0.18641748,0.17463589,0.29731983,-0.11632316,-0.26706824,-0.15749925,-0.2950675,-0.045341402,-0.33786938,0.32602102,0.05767739,0.1463037,0.35982063,-0.2207889,0.21975648,0.0032967888,-0.10905045,0.17351475,-0.2375811,-0.32204098,0.35439748,-0.38311544,-0.34271657,-0.0837563,-0.008038409,-1.3248907,0.17146614,0.12673411,-0.0636501,0.15920126,0.087508515,-0.11693208,0.09839431,0.37279603,-0.14739887,0.24522522,0.37339127,0.15413916,0.64753735,0.1561639,-0.7163794,0.073317766,0.06609881,1.4707817,0.07387355,0.21917696,-0.2823245,-0.1734596,0.13325432,0.15945414,-0.14958969,0.066820174,0.014558911,0.29364443,-0.056936257,-0.09494567,-0.12790024,-0.16216347,-0.20930612,0.28864524,-0.08025528,-0.05712451,0.080437645,0.12758237,0.06901476,0.13868567,-0.08596398,0.55504453,-0.010947339,0.18293962,-0.31947893,0.46388906,-0.16027993,-0.23312634,-0.25812945,-0.14242253
0.023893565,0.015969183,-0.1712208,-0.1451788,-0.058487102,-0.047711357,-0.38396543,0.15890175,-0.3144731,-0.055171885,-0.13159429,-0.08329603,0.07750587,-0.09821886,0.24558553,-0.13363945,0.038128138,-0.16956446,0.09860772,0.0018011145,-0.43269128,-0.057594627,-0.1610293,0.0059212744,-0.09241553,0.2193695,0.07326311,0.10883571,-0.14496672,0.19687225,0.20095645,-0.3015222,0.10650405,0.58909416,-0.049722284,-0.22551331,-0.29914618,0.01904869,0.018736005,-0.051232666,0.19460243,-0.04550175,-0.24151719,-0.12784117,0.14737774,-0.014162332,0.009461358,0.23827872,0.09892392,-0.030324556,0.08761278,0.1166189,0.12352467,-0.23273319,-0.26030195,-0.005493045,0.15516298,0.12578751,-0.0045428574,-0.18526796,-0.101493046,-0.43509087,-0.27851284,-0.11551766,0.05226846,-0.12322305,0.29256085,0.04748883,0.0439139,0.1804873,-0.05826148,0.19031863,-0.029650114,-0.14787652,0.1675798,0.39906877,-0.17023633,-0.78810334,-0.034033976,-0.038718626,0.19664966,0.57748604,-0.085596815,-0.07151432,-0.15976855,-0.19359311,-0.098226815,0.025142275,-0.20685402,-0.03370729,0.16587508,0.24395129,-0.4464649,-0.3454467,-0.24452922,0.6261252,0.15127787,-0.1824553,-0.46541572,0.014226943,-0.17359923,0.19643477,-0.3189754,0.027166605,-0.41284266,-0.13683958,0.08846712,0.09978954,0.2589093,0.059748504,-0.19278887,0.33756912,-0.25601554,0.030881554,-0.21140777,-0.19876271,0.040362753,-0.07695201,-0.03129071,0.26341152,0.19168098,-0.025760844,-0.12683442,-0.04613968,-0.3780699,0.023908544,-0.46593693,0.08395569
-0.076564,-0.17814246,-0.10443173,-0.02056703,0.007196501,0.008821517,-0.107870966,0.03832446,-0.6546698,0.1395547,-0.074418694,0.042149276,0.21812053,0.15138672,-0.23155329,-0.028286621,-0.0042952597,-0.33179027,-0.06885004,-0.2701397,-0.5566017,0.052352354,-0.17014118,0.1630719,-0.26013795,-0.23129465,-0.09323495,-0.006194271,-0.061675332,-0.123156905,0.1854276,-0.1121273,0.19136849,0.21512188,-0.09120451,0.19371323,-0.13121265,0.32495093,0.12023425,-0.37695643,0.35800445,-0.04029272,-0.21041192,0.023772743,-0.00020853058,0.12277248,-0.065775186,0.24687397,-0.038901072,-0.2678945,0.11396912,-0.10990183,-0.02438008,0.16724712,0.0790949,-0.04231988,0.11848831,0.012701631,0.13446413,0.1444671,-0.045301393,0.05653491,-0.11941312,-0.014783017,0.64220035,-0.33121803,-0.21695903,0.18804647,-0.21325326,0.21302891,0.06299476,-0.086363874,0.07285628,0.16644171,-0.59982896,-0.1913307,-0.2572734,-0.5414934,-0.2761557,-0.13817841,-0.02807708,-0.06866136,-0.11915895,-0.24086379,0.10003349,-0.06438193,-0.29368138,-0.00070384145,0.15623602,0.015350893,0.57306874,-0.12181974,-0.39676675,0.0546598,0.3162903,0.9009874,-0.10153932,0.04657115,-0.19362162,0.07939838,-0.057735354,0.31204766,-0.3373985,-0.10417351,-0.047314227,-0.25155535,0.18824436,0.2227031,0.27781242,0.07208119,-0.22828484,0.11522129,-0.11763953,0.00038518012,-0.07919626,0.25420105,0.1303876,-0.050056875,0.02257276,0.53847003,-0.05244737,0.04866953,0.28988954,-0.25187522,-0.13206744,-0.10637584,-0.14616969,0.21339819
-0.56981957,0.28684935,0.19319326,-0.23513226,0.106842816,-0.04936397,-0.26649207,0.088967144,-0.46083635,-0.013185918,-0.16524392,0.0053904057,-0.075999886,0.2850278,-0.038943946,0.028408587,-0.11137495,0.008444719,0.046120893,-0.1867328,-0.0737831,-0.25514156,-0.15974623,-0.032522447,0.4799473,0.19790322,0.10022169,-0.3127112,0.18545435,-0.10888936,0.14332098,-0.24838035,0.29890633,0.13501084,0.13100746,0.017684162,-0.38644153,-0.14295775,0.12174428,0.2670098,0.051793188,0.22962965,-0.13504797,-0.25200343,0.18563855,0.08059588,-0.1225249,-0.06676876,-0.0790177,0.14220738,0.05561027,-0.17548132,-0.08526063,-0.11429216,0.17837514,-0.108437,-0.039192483,0.052317277,-0.17963994,0.19958194,0.15650642,0.24851352,0.35140496,0.147238,0.40130267,0.39358133,0.13686904,0.103328034,-0.01295042,0.10608534,-0.042139683,-0.13502842,0.1626054,0.09059513,-0.15704295,0.06260568,-0.3194443,-0.9162312,-0.15403369,-0.24089095,0.014523774,0.9658982,-0.079896554,0.020778678,-0.2532004,0.03679353,0.3220024,-0.076794595,-0.15072504,0.13791665,0.67575365,0.12287457,-0.36360222,-0.40378875,0.11478401,1.1027367,0.1930343,-0.09014148,-0.18109594,-0.23142609,-0.30546176,-0.17518926,0.043197207,-0.19560221,-0.16529173,-0.010099873,-0.084879324,-0.26561826,0.12800097,0.009580396,0.07250437,-0.089482516,0.17281699,-0.15218401,-0.53623486,-0.29949296,0.28219905,-0.014381394,0.029834494,0.43795165,-0.34364358,-0.014414355,-0.09133592,-0.0033839196,0.16455811,-0.3283208,-0.58588934,0.0421583
-0.27966917,1.0163271,0.17115611,0.04846458,-0.34602487,0.30227655,0.22602054,-0.065101445,-0.36937198,-0.03962843,0.08066413,-0.061985552,0.035205603,0.4778241,0.26214522,-0.09980971,-0.093027204,-0.03823358,-0.07702136,0.03776118,-0.56487167,-0.26104605,0.10915156,0.043296054,0.062266856,0.46342796,0.2571033,0.20695168,0.23754388,-0.3179518,0.46561193,-0.35786876,-0.19990212,1.8675364,-0.14133999,0.26072437,-0.3463139,-0.01974912,0.005063638,0.25879103,0.19555911,0.19610153,-0.32343054,0.13876535,0.14439023,0.0296323,-0.43717802,0.34821677,0.016648352,-0.15350536,0.06639387,0.30730438,0.35549587,0.26277328,-0.34712183,0.10600203,0.26005587,-0.04519607,0.3356713,0.48515743,-0.22801186,0.17650148,0.17102744,-0.047519803,0.34159863,-0.17016804,0.3337076,0.20602113,-0.24928856,0.054632112,0.11276281,-0.18116114,-0.03793048,-0.26793158,0.3189332,0.38325,0.16268778,-1.4050999,0.112954855,0.07303244,0.10420206,0.6042918,-0.39312762,0.38677824,-0.07923621,0.4961624,-0.15438506,0.08871262,-0.024631143,-0.003947079,0.35459393,0.2877659,-0.4045121,-0.5221294,-0.15537736,1.202637,-0.350581,-0.34898728,-0.8420979,0.4479134,-0.25785458,0.19060302,-0.04502868,-0.011519536,-0.41674262,0.14568065,-0.01125389,-0.30658722,0.15371749,0.037158847,-0.2860595,0.77287877,0.38473314,0.35251004,-0.49889728,-0.6115506,0.52377295,-0.27940142,0.10200815,0.22868448,-0.17080164,-0.102438845,-0.065419465,-0.4430287,-0.25329506,-0.0007959008,-1.0383515,-0.30916083
-0.29573655,0.10126586,-0.0036952794,-0.2330201,0.18088156,0.38829666,0.13759834,-0.37107626,-0.64807284,-0.072554395,0.036764354,-0.10106127,0.0591833,-0.05263348,-0.12245488,-0.06566053,-0.156755,-0.16918766,0.1828996,0.05581814,-0.090837896,0.016041644,0.1589863,-0.20941645,0.08692368,-0.173687,-0.12595212,-0.12370878,0.14175083,0.03212118,0.050510794,0.0691946,-0.06324875,-0.06240523,0.03705646,0.16728379,-0.105488956,0.006631404,-0.16850996,0.013574272,-0.05711879,-0.012126178,-0.05693783,0.27503833,0.024613962,-0.21697052,0.27835143,-0.24461153,-0.08003698,0.07098362,-0.03867978,-0.01318115,-0.19523671,0.016431093,-0.08645332,0.043940097,0.011789672,-0.16533852,0.05601519,-0.23571637,-0.16560254,0.24696477,0.29882988,-0.05185037,0.31894112,-0.20324245,0.12192326,0.07647432,-0.045485735,-0.1021077,-0.05547446,-0.20299563,-0.005453162,-0.10268788,-0.0670919,0.17494278,0.07483212,-0.8226658,0.29139256,-0.12473893,-0.17738034,0.17207009,-0.037306815,-0.19485052,0.06982137,-0.052581042,0.005568862,0.10239583,0.10766672,-0.04603383,0.6899055,0.109764844,-0.7312107,0.22847632,0.0015357286,1.0312113,0.11478343,-0.008080944,0.012701151,-0.30437326,-0.16903777,0.18481228,0.14974552,-0.14414471,0.36002398,0.21372959,0.2820147,0.17940062,0.24487266,-0.11714894,-0.008326009,0.009323373,-0.10515176,-0.14824903,0.10561173,0.042574316,0.1053458,-0.017265946,0.22336033,0.09664117,0.24815579,0.038610354,-0.27349693,0.1985415,0.010200977,-0.054678082,0.022078723,-0.18629092
0.036738217,0.19088832,-0.09806459,0.16538356,-0.26970974,-0.079877585,-0.030563235,0.17098366,-0.73042136,-0.074801475,0.22781621,-0.33159998,0.21946763,0.08394707,-0.14169997,0.19247743,0.06535575,-0.17578772,-0.008263394,-0.13797379,-0.0009961016,0.22904554,-0.094165325,0.09525418,-0.11067359,-0.23646355,0.080572546,0.21610653,-0.074229725,0.29388338,-0.038467914,-0.43065104,-0.037740648,0.042450488,-0.13391878,-0.09737846,0.0063660443,-0.29322624,-0.14782123,-0.029924992,0.36366826,0.2605566,-0.20951368,-0.026702575,-0.18268937,0.1426683,-0.40879703,-0.023068912,0.003727913,-0.054762587,0.02049905,-0.066251546,-0.037298862,-0.11015722,0.10354975,0.101771116,0.1443198,0.13875423,0.35373795,0.14476234,-0.06950769,0.18677458,0.05808091,0.29152143,0.2803795,0.38242513,-0.32345402,-0.24397962,-0.11019391,-0.5567372,0.106992826,0.12862557,0.017834544,0.10711135,0.23829448,-0.2999599,0.08280252,-0.76599574,0.2692845,0.02880904,-0.1442714,0.66647595,-0.089038104,0.24873444,-0.1272569,-0.0056917667,0.29777437,0.028898224,0.083593756,-0.019075334,0.8679679,-0.15018575,-0.57276136,-0.23200163,0.07379542,1.2146716,-0.027144812,0.091580585,-0.07182782,0.070084885,-0.19018364,0.2764557,0.20104802,-0.06442675,-0.119900495,-0.13363452,-0.22873193,0.044323474,0.31843153,0.03524472,0.24583353,0.09087995,-0.11430667,-0.11035765,-0.28554112,0.02610008,-0.05199145,0.28384387,-0.11940783,0.5482229,0.06370624,0.11839658,0.0256885,-0.11363384,-0.015485376,-0.44464695,-0.21549666,-0.059145316
0.2526557,0.25670055,0.0363363,-0.16721356,-0.04320489,-0.18559605,-0.0133081,-0.07795748,-0.09546782,0.22169226,0.1630277,0.18668808,0.02698113,-0.110079914,0.15295148,0.22254935,0.09372239,0.19357598,-0.067860454,-0.1946209,0.16341907,-0.17959407,-0.023225725,0.037609026,0.15821671,0.14493588,0.1126734,-0.100349054,0.10158172,0.0665471,0.09034191,-0.30523574,-0.008298993,0.32425058,0.37765586,0.2772913,-0.24840452,-0.072162,0.09718492,0.044188574,0.34705675,-0.13945156,-0.058628567,0.31002313,-0.11194472,-0.18751368,0.00018840283,0.03945514,0.026503127,0.19491574,0.18648607,-0.110604234,0.19426444,-0.039607584,-0.11942051,-0.2194867,-0.07259041,-0.06659764,-0.043557886,-0.15259074,0.22788328,-0.15380558,-0.06122523,-0.077946335,0.1923912,-0.13718182,0.2055332,-0.03920664,-0.101157576,0.46278772,-0.20265146,-0.14674541,-0.032114435,-0.3876623,-0.16450447,-0.050839737,-0.16667973,-0.74748856,0.030372974,-0.0191966,0.0032499433,0.4327974,-0.006519109,0.038118765,0.098561466,-0.06765553,-0.21937041,0.047485463,0.11938861,0.10454711,0.20715623,0.11348879,-0.8220077,-0.12938994,0.05119481,0.73665327,0.12214516,0.030198216,-0.32674095,0.013777256,-0.30561233,-0.035758957,-0.1730761,-0.24449663,-0.005610898,0.15044917,0.05332344,0.049667373,-0.022171348,-0.009253398,0.1806739,0.13494457,0.24332185,0.20383011,-0.1285293,-0.271019,-0.23274007,-0.09447247,0.03355652,0.16091281,0.14967945,-0.22497721,0.11769807,-0.112561926,-0.16725588,0.11321548,-0.7886808,-0.15947643
0.19647506,0.30393082,-0.12952471,0.019168537,0.2068344,-0.23951519,-0.08281192,-0.1723677,0.05029434,0.073324025,0.24531241,0.100033164,0.21391201,-0.003495641,0.009977855,0.011997633,-0.12546143,0.30440256,-0.12609196,-0.09302765,0.12694699,-0.12340559,0.06118153,0.055380613,-0.0017425865,0.063374996,0.024369672,-0.20761168,-0.07720121,0.023554796,-0.05884221,-0.004631065,-0.031281307,-0.036745578,0.019680053,0.0636747,-0.37708852,0.14548163,0.16260065,0.21467598,0.29735813,-0.26900285,-0.18229817,0.06547658,0.12415731,-0.047807857,0.3012536,0.15962368,0.040861133,0.08028731,0.2739173,-0.14211112,0.2356523,0.067206904,-0.2002886,0.07331839,-0.04183971,0.015983045,-0.008005302,-0.33225596,0.1770892,-0.044843227,-0.074313685,0.10440367,0.37580657,0.19061485,0.18123877,0.03589257,-0.104365714,0.23671317,-0.20357226,-0.16268858,-0.09047132,-0.30550566,-0.19945322,0.05254174,0.00020778179,-0.55479985,0.079512954,-0.20236972,-0.06374779,0.56232285,0.03176783,0.13732788,-0.13397886,-0.07618437,-0.017976,-0.02790834,0.11731076,-0.109325886,0.31196064,0.23124984,-0.7039028,-0.1796917,0.0117354095,0.7400394,0.11077456,-0.05622576,-0.08867727,-0.019482568,-0.09053604,0.06157744,-0.028500542,-0.14050889,0.16231379,0.12530881,-0.0413443,-0.08739777,0.15575022,0.020313755,-0.008898437,0.08085247,0.2529611,0.08701804,-0.04649087,-0.15081725,-0.09415239,0.02901584,0.028660744,0.023204887,-0.10758665,-0.2490614,0.20565364,-0.058370546,-0.05951408,0.14421433,-0.5031615,-0.25244582
-0.32656562,-0.041962147,0.095001705,-0.21801205,0.025903456,0.21398695,0.09937063,-0.04083878,-0.6263863,-0.11824465,0.071730494,0.006097734,-0.010203969,-0.04468199,0.035468653,-0.011180416,-0.24766737,-0.17671737,0.05655644,0.18019602,0.0687531,-0.12364504,-0.101595566,-0.068763144,0.25734305,-0.009943709,-0.07810265,-0.1811001,-0.030888617,-0.22038186,-0.2576043,0.11856285,0.08638641,-0.15777396,0.1997754,0.08909553,-0.30532333,0.01254648,0.18364684,-0.119795054,-0.2525999,0.027494863,-0.046152264,0.035029862,0.17816903,-0.011880398,-0.062008597,-0.112716705,-0.2085599,-0.32173336,-0.41001734,-0.18653135,-0.27301106,-0.21033236,0.25696278,0.003229767,0.1962693,0.17768875,-0.09393719,-0.047571093,-0.20065092,-0.01661279,0.21088666,0.21604466,0.6024697,-0.19170721,0.14664984,0.24482378,-0.14325827,-0.3366705,-0.051311456,0.21830127,0.10289541,-0.039437145,-0.03353791,-0.19099525,-0.36894795,-0.63685346,-0.026327685,-0.045486424,0.055289045,0.4539598,0.2235568,0.2046834,0.07670755,0.17823645,-0.09738056,-0.12272142,-0.029222623,-0.095616505,0.61571443,0.07312259,-0.35938644,-0.22312713,-0.24094206,0.78074735,0.057684846,-0.11764461,-0.033015363,-0.20780237,-0.26780254,-0.20570022,0.06287114,-0.13255022,-0.08146796,0.24058753,-0.05467017,0.030893795,-0.15291035,-0.1676801,-0.111356206,-0.071957305,0.044586517,-0.15932532,-0.2374784,0.11504106,-0.037311554,-0.07790013,-0.2287794,0.42176232,0.18737657,-0.0769345,-0.17687656,0.052983604,0.1161197,-0.013078287,0.07422838,0.3189684
-0.2050176,-0.19134426,0.11029856,-0.12381743,0.19716877,0.2563121,-0.19366188,-0.098042354,-0.1829611,-0.1321848,0.00825493,0.03247267,-0.029829033,-0.021460027,-0.024069421,0.17901157,-0.0645047,0.08783643,0.21997315,0.043108344,0.15359353,-0.26399842,-0.14207894,-0.03648223,0.10785131,0.32311046,0.010500759,-0.22581479,0.03471726,0.123659804,-0.020340897,0.22046575,-0.011736214,0.01191189,0.0023056418,-0.35198987,-0.32913452,-0.11633018,0.12830962,0.017858364,-0.107050315,-0.14464179,-0.23009136,-0.1804395,0.28947538,0.14316544,0.24180672,-0.40621248,0.106393516,0.17906046,0.10121766,0.029756501,0.115003705,-0.048722565,-0.017658323,0.07904795,-0.28866863,0.085395455,-0.055334017,-0.10624012,-0.16206636,0.16456708,-0.07695665,0.0754317,0.28097546,0.08379757,0.067125656,0.014574751,-0.07426584,0.14581133,-0.090631604,-0.14806329,-0.05104629,0.098751694,0.22263166,0.0489517,0.07843172,-0.74674463,-0.049768806,-0.13834086,-0.041449487,0.69671553,-0.18178374,0.10608984,-0.013646871,0.045481443,0.047020167,0.0761798,-0.13318627,0.08860867,0.34259847,0.22868514,-0.4195181,-0.5224949,0.12110618,0.87452734,0.030455127,0.04182607,-0.07664357,-0.11295654,0.088411674,-0.08677335,-0.0057755187,-0.41080153,-0.24938285,-0.16073638,0.078541785,0.17666408,0.114646226,0.033205703,-0.105636396,-0.057501208,-0.2587743,-0.17274931,-0.46237183,-0.081658855,0.13294584,0.22096169,-0.13409816,0.2674751,0.047285743,-0.014761854,-0.0018913448,0.073904686,-0.03314022,0.101116955,-0.3620623,-0.07921698
-0.09166701,-0.20439982,-0.21320038,0.032723308,-0.06286721,0.23744923,-0.2659816,-0.12964442,-0.87840366,0.2521672,0.1807366,-0.109279215,0.22723368,-0.13193235,-0.013704747,0.17760909,-0.12321343,0.22163884,-0.025466278,-0.059883058,-0.0062160194,-0.08964102,0.13015436,0.27993375,-0.11397745,-0.4360366,0.17028177,-0.024285227,0.054224506,-0.14576119,-0.1343077,0.251783,0.1514425,-0.14535697,0.31261805,-0.1899551,-0.031027049,0.2234578,0.028997686,-0.3543846,-0.37031156,-0.009745598,0.009559717,-0.21123962,-0.37679547,-0.05289017,0.24351373,-0.17129016,-0.2082065,0.039520666,-0.1154716,0.24221586,0.009292126,-0.2064489,0.07818964,-0.0011267364,-0.0982663,0.23785728,0.46648932,0.054378614,-0.1518679,-0.01334849,-0.24273844,-0.1591799,0.5186191,0.07568559,0.20780179,-0.045877963,-0.07428154,0.27825895,0.17049274,0.07097077,-0.13620684,0.051229507,-0.2739215,-0.020682544,-0.39323342,-0.724383,-0.046229452,0.24203467,-0.023325026,0.81884646,-0.059560098,0.06815915,-0.11730859,-0.109215826,-0.30450395,-0.14253075,-0.21664967,-0.2825818,0.48853707,-0.046002693,-0.12236088,-0.15844056,-0.22332357,0.258213,-0.15741718,-0.047398493,0.16019669,0.15315159,-0.10773033,-0.053524733,0.12780762,-0.0994046,0.0027481616,-0.12571256,-0.14795117,-0.018344276,-0.1366409,-0.23215759,0.26424816,-0.18989445,0.32096294,-0.023570376,-0.09878893,0.20615962,0.21777365,0.007030367,-0.049282897,0.5003832,-0.016019866,-0.25255293,-0.39435083,0.19217601,-0.02143231,-0.07497353,0.04927887,-0.037502654
0.5823495,0.08002018,0.11975981,-0.1789736,-0.010610409,0.14272803,0.13830185,-0.30056584,-0.29086795,0.12134233,0.3674767,-0.034598947,-0.022878844,0.028269365,0.01872681,0.08340615,0.11074084,0.15225531,0.32768035,-0.10243127,0.04316163,-0.029313445,0.036936037,0.31781635,-0.26525593,0.4111543,0.13271886,0.01997973,0.15401217,-0.080126464,0.13706157,-0.44296634,-0.04899615,0.2459733,0.012889296,0.14446902,-0.36541468,0.15672138,0.2948751,0.39077443,0.18881127,-0.15558565,-0.13231425,0.036410566,-0.34459135,-0.27586737,-0.091877386,0.27798748,-0.04857259,0.35779238,-0.20038328,0.0037248135,-0.32235515,-0.20939465,-0.30644673,-0.34728673,0.3430202,0.11450191,0.2429832,0.045224875,-0.21869147,-0.14481625,-0.050307535,-0.168773,0.066475645,-0.080740675,-0.14975455,-0.14243153,-0.06705298,-0.09160406,-0.2042972,-0.112770006,-0.22430283,0.19115853,0.37576768,-0.13781284,0.11894745,-1.1176159,0.8499455,0.11527789,-0.0773052,0.9967681,-0.16003422,0.014556125,0.27084267,-0.14768052,-0.0060953796,0.2535289,-0.47905684,0.040305562,0.6281081,-0.20946583,-1.0260806,0.30283388,-0.19050196,1.5512064,-0.008490667,0.21241058,-0.12302433,0.2862233,0.013978779,0.04678282,0.29653496,-0.16690809,-0.108048916,0.076162025,0.19037725,-0.05568967,-0.22046551,0.14577961,-0.038436674,-0.25339162,0.14768286,0.101837404,0.042405576,-0.0159382,-0.18530968,-0.15724343,-0.0006135553,0.3046058,-0.20413682,-0.0694895,-0.22974354,0.057507753,-0.042771876,0.41492534,-0.25910527,-0.11032463
-0.11637698,0.98218703,0.34262756,0.036582783,-0.3224594,0.14830889,0.2082884,-0.07291268,-0.29187426,-0.1627264,0.25155044,0.017244846,-0.03389901,0.5879147,0.04267308,-0.1796386,-0.20897192,0.04143244,0.00031384826,0.15099752,-0.32272643,-0.24701168,0.09935255,0.0033210516,0.021131486,0.69778234,0.3470799,0.03763167,0.28909793,-0.1365816,0.4302927,-0.012977757,-0.10724421,1.467166,-0.099607766,0.48274696,-0.20623894,0.12901933,0.030897975,0.18401659,0.19642034,0.05213346,-0.084572464,0.35828948,-0.09165279,0.021361902,-0.45479032,0.07020435,0.019276492,-0.05002643,-0.0336062,0.28958035,0.24560598,0.14223032,-0.23576923,0.093310535,0.1714976,-0.27171922,0.25991243,0.55007595,-0.035974875,0.18827073,0.052081615,-0.012661792,0.20683561,-0.07043655,0.07967296,-0.11885159,-0.14617278,0.10653715,0.057348598,-0.05523184,0.06589883,-0.35653627,0.24614766,0.41345263,-0.027702346,-1.0608213,0.022798099,-0.026783176,0.10444236,0.393224,-0.2802838,0.39277744,0.13987876,0.48007607,-0.15853801,0.11549164,-0.088544674,-0.07054818,0.21998128,0.07440624,-0.15348203,-0.35744643,0.023444027,0.91686493,-0.27515757,-0.21954042,-0.647852,0.2431079,-0.082913116,0.06512627,-0.08347819,-0.014476895,-0.25764418,0.26565358,0.007675737,-0.10592976,0.22919537,-0.1345846,-0.083832204,0.6195288,0.3844495,0.3626204,-0.5551706,-0.17551509,0.2672226,-0.2264506,0.066145964,0.21017611,-0.43560642,-0.13683185,0.10265738,-0.30556262,-0.24857745,0.077969596,-0.640285,-0.3051602
0.367819,0.59284186,-0.019854266,-0.06970799,-0.12497458,0.12721574,0.010771915,0.012964968,-0.49221322,-0.1413258,0.19586408,-0.038292214,0.19013149,-0.06248542,-0.1944758,0.07408476,-0.13823628,0.20230545,0.13290906,0.0054448843,0.0075648166,0.1667885,0.13756898,-0.12629077,0.043936566,-0.14891762,0.05372536,0.46313974,-0.25200287,-0.31678355,0.18624096,-0.24885306,-0.14129099,-0.047216892,-0.38935167,0.16732995,-0.03959778,0.035314754,-0.004072316,0.22129028,0.2847059,0.31758285,-0.01391438,0.053252302,0.2716185,0.18639764,-0.16531384,0.06924362,0.048919782,-0.22473925,0.25909275,0.29137158,0.1500729,-0.09204045,-0.36916465,0.8263933,-0.19197407,-0.19233988,0.0721786,-0.1669472,-0.06338534,0.009910569,0.080476016,0.37239736,0.28148943,0.2662505,0.23136449,-0.39148223,0.20884681,-0.04899296,-0.006576594,0.22998098,-0.33239996,-0.040203795,0.0089829415,-0.03848791,-0.0026211068,-0.9584438,0.04503128,0.1707325,0.037649184,0.6381875,0.19904608,0.057869762,-0.22826786,-0.2692361,0.021703929,0.063402295,-0.45538166,-0.022089824,0.593938,0.023213,-0.77682126,-0.28397202,-0.020108342,0.91169906,-0.22537538,-0.017894825,0.14587767,0.128773,-0.18696675,0.3514087,-0.049257874,0.14957315,-0.3007931,0.07079275,-0.041102923,-0.31011045,0.3684501,0.08673508,-0.04778269,0.046796672,0.01206927,0.030919164,0.09100586,-0.07365693,-0.08322266,-0.08846505,-0.101936296,-0.28228837,0.0037225634,0.075104065,0.18696758,0.12382203,0.04878339,-0.18435901,-0.25988257,-0.07057057
-0.0138405375,-0.015540317,-0.31826335,0.2416374,0.035297,0.3208192,0.09174007,-0.022864727,-1.0227199,-0.1311802,-0.055814415,-0.044311687,0.07159664,-0.32898316,-0.049827293,-0.22570272,-0.09011999,-0.24538663,0.019272566,-0.066729724,0.14875826,-0.0049642697,-0.3021525,-0.20366618,0.016445905,-0.2001784,-0.06007871,0.043822825,0.10328432,0.05997187,-0.46420455,0.26519924,-0.17293441,-0.27352485,0.27151394,0.067276955,0.10987741,0.29231665,0.20832068,-0.3137923,-0.027969182,0.019892827,0.10384253,-0.24049427,-0.0082837045,0.025908723,-0.14805414,-0.09194989,-0.11398117,-0.048931032,-0.1314519,0.22828734,0.04237002,-0.29807615,0.20037404,0.07490206,-0.18378377,-0.06088016,-0.04072171,-0.037161127,-0.3777569,0.12431532,-0.33548212,-0.103853524,0.35103384,0.21824458,0.16099226,0.12647629,-0.25921398,-0.022572234,0.075658605,0.07962306,0.050319448,0.3287947,-0.23752028,0.0030061845,-0.39407706,-1.1174086,-0.09011896,-0.108555436,0.32283917,0.6530852,-0.003023848,0.24341723,-0.027096972,0.114096135,-0.19803387,0.066420466,0.20301351,0.023325428,0.43762743,-0.011689592,-0.20478424,-0.18972085,0.012703091,0.5298358,-0.092359126,-0.2693127,-0.055510707,-0.118597165,-0.2519218,0.101838484,-0.06116289,0.20425195,0.03095825,0.20193902,-0.13578594,0.2618688,-0.35444087,-0.32497227,0.18057926,0.026007295,0.14392065,-0.077952154,-0.016779982,0.13609597,0.12689388,-0.04565385,0.019560218,0.50649476,0.04571732,-0.09104591,-0.44612795,0.17386043,0.07196528,0.14429875,-0.067086086,0.17219998
